age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
47,self-employed,divorced,high.school,no,no,no,cellular,summer,thu,8,7,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
23,white-collar,married,high.school,no,no,yes,cellular,summer,thu,7,5,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
26,self-employed,married,high.school,no,no,no,cellular,summer,thu,159,5,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
25,white-collar,single,high.school,no,no,no,cellular,summer,thu,646,5,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
24,white-collar,single,professional.course,no,no,no,cellular,summer,thu,210,6,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
35,white-collar,married,university.degree,no,no,yes,cellular,summer,thu,17,7,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
39,white-collar,single,high.school,no,no,yes,cellular,summer,thu,365,6,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
33,white-collar,single,university.degree,no,yes,yes,cellular,summer,thu,255,2,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
41,white-collar,married,professional.course,no,yes,no,cellular,summer,thu,377,4,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
37,blue-collar,single,high.school,no,yes,no,cellular,summer,thu,165,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
29,white-collar,married,university.degree,no,yes,no,cellular,summer,thu,133,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
37,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,345,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
32,white-collar,married,professional.course,no,no,no,cellular,summer,thu,125,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
49,white-collar,married,high.school,no,no,no,cellular,summer,thu,67,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
36,blue-collar,single,below high-school,no,yes,no,cellular,summer,thu,279,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
38,white-collar,single,high.school,no,yes,yes,cellular,summer,thu,456,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
25,white-collar,married,high.school,no,no,no,cellular,summer,thu,112,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
49,white-collar,married,high.school,no,yes,no,cellular,summer,thu,152,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
32,white-collar,married,high.school,no,yes,no,cellular,summer,thu,21,12,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
32,white-collar,single,university.degree,no,no,no,cellular,summer,thu,14,8,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
26,white-collar,single,high.school,no,no,no,cellular,summer,thu,243,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,blue-collar,single,high.school,no,yes,no,cellular,summer,thu,17,5,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
25,unemployed,single,high.school,no,no,no,cellular,summer,thu,12,7,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
26,blue-collar,single,below high-school,no,yes,no,cellular,summer,thu,535,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
44,white-collar,married,high.school,no,no,no,telephone,summer,thu,188,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
32,white-collar,single,high.school,no,yes,no,cellular,summer,thu,149,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
32,white-collar,single,university.degree,no,yes,no,telephone,summer,thu,62,7,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
31,self-employed,single,university.degree,no,yes,yes,cellular,summer,thu,204,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34,self-employed,married,below high-school,no,yes,no,cellular,summer,thu,210,2,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
32,blue-collar,married,university.degree,no,no,yes,cellular,summer,thu,159,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,white-collar,married,professional.course,no,no,no,cellular,summer,thu,578,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
23,white-collar,single,high.school,no,yes,no,cellular,summer,thu,258,1,10,1,success,-1.8,92.893,-46.2,1.266,5099.1,no
44,white-collar,married,high.school,no,no,yes,cellular,summer,thu,786,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
31,self-employed,single,university.degree,no,yes,no,cellular,summer,thu,633,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
32,white-collar,married,university.degree,no,no,no,cellular,summer,thu,57,4,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
46,white-collar,married,high.school,no,no,no,cellular,summer,thu,107,4,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
28,blue-collar,divorced,high.school,no,no,no,cellular,summer,thu,307,1,0,2,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
23,self-employed,single,below high-school,no,yes,no,cellular,summer,thu,64,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
41,white-collar,married,high.school,no,no,no,cellular,summer,thu,116,4,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
32,self-employed,divorced,high.school,no,yes,no,cellular,summer,thu,318,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
22,unemployed,single,high.school,no,yes,no,cellular,summer,thu,47,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
26,self-employed,married,high.school,no,no,no,cellular,summer,thu,183,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
29,white-collar,married,high.school,no,yes,no,cellular,summer,thu,343,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,white-collar,single,below high-school,no,yes,no,telephone,summer,thu,230,4,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
29,white-collar,single,university.degree,no,no,no,cellular,summer,thu,138,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,155,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
24,white-collar,single,high.school,no,no,no,cellular,summer,thu,47,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
47,white-collar,married,below high-school,no,yes,no,cellular,summer,thu,201,2,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
27,white-collar,married,professional.course,no,yes,yes,telephone,summer,thu,289,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
52,self-employed,single,university.degree,no,yes,no,cellular,summer,thu,11,5,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
36,blue-collar,married,below high-school,no,yes,yes,cellular,summer,thu,273,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
24,white-collar,single,high.school,no,no,yes,cellular,summer,thu,91,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
45,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,43,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
36,white-collar,single,university.degree,no,no,no,telephone,summer,thu,121,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
45,blue-collar,married,below high-school,no,yes,yes,cellular,summer,thu,8,5,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
24,white-collar,single,high.school,no,no,no,cellular,summer,thu,524,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
25,unemployed,single,university.degree,no,no,no,telephone,summer,thu,13,5,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
53,white-collar,married,below high-school,no,yes,no,cellular,summer,thu,157,4,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
42,white-collar,divorced,high.school,no,no,no,cellular,summer,thu,72,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
35,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,112,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
31,self-employed,single,university.degree,no,no,no,cellular,summer,thu,50,2,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
35,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,225,1,12,1,success,-1.8,92.893,-46.2,1.266,5099.1,no
31,blue-collar,single,below high-school,no,yes,no,cellular,summer,thu,42,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
38,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,35,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
39,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,607,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
37,white-collar,married,university.degree,no,no,yes,cellular,summer,thu,123,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
31,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,255,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
24,self-employed,single,university.degree,no,no,no,cellular,summer,thu,334,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
40,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,104,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
36,white-collar,single,high.school,no,yes,no,cellular,summer,thu,235,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,white-collar,single,high.school,no,no,no,cellular,summer,thu,64,3,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
27,white-collar,married,high.school,no,no,no,cellular,summer,thu,137,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
42,white-collar,divorced,high.school,no,yes,yes,cellular,summer,thu,874,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
23,unemployed,single,university.degree,no,yes,no,cellular,summer,thu,200,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
40,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,433,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,white-collar,single,high.school,no,no,no,cellular,summer,thu,215,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,white-collar,single,university.degree,no,yes,no,cellular,summer,thu,287,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
39,blue-collar,single,below high-school,no,no,no,cellular,summer,thu,93,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
44,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,16,9,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
36,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,523,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
28,blue-collar,single,below high-school,no,yes,no,cellular,summer,thu,225,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
21,unemployed,single,high.school,no,no,no,cellular,summer,thu,24,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
31,blue-collar,married,below high-school,no,yes,yes,cellular,summer,thu,298,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
25,white-collar,married,university.degree,no,yes,no,cellular,summer,thu,200,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,white-collar,married,university.degree,no,no,yes,cellular,summer,thu,234,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
24,white-collar,single,high.school,no,no,no,cellular,summer,thu,797,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
29,blue-collar,married,below high-school,no,yes,yes,cellular,summer,thu,419,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
46,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,87,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,white-collar,married,below high-school,no,yes,no,cellular,summer,thu,83,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,white-collar,single,high.school,no,yes,no,cellular,summer,thu,30,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
26,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,135,1,0,2,failure,-1.8,92.893,-46.2,1.266,5099.1,no
33,white-collar,single,high.school,no,yes,no,cellular,summer,thu,97,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
36,white-collar,married,university.degree,no,yes,no,cellular,summer,thu,128,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,white-collar,married,below high-school,no,no,no,cellular,summer,thu,586,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
33,white-collar,single,high.school,no,no,no,cellular,summer,thu,492,1,12,2,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
21,white-collar,single,high.school,no,no,yes,cellular,summer,thu,240,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34,white-collar,married,professional.course,no,yes,no,cellular,summer,thu,703,4,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
26,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,1106,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
24,white-collar,single,university.degree,no,yes,no,telephone,summer,thu,151,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
28,blue-collar,single,below high-school,no,no,no,cellular,summer,thu,282,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
57,white-collar,married,below high-school,no,no,no,cellular,summer,thu,563,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
30,white-collar,single,professional.course,no,yes,no,cellular,summer,thu,377,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
41,blue-collar,married,below high-school,no,yes,yes,cellular,summer,thu,174,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
50,white-collar,divorced,high.school,no,yes,no,cellular,summer,thu,199,15,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,white-collar,single,high.school,no,yes,no,cellular,summer,thu,437,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
28,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,233,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,white-collar,single,high.school,no,yes,no,cellular,summer,thu,74,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
23,unemployed,single,high.school,no,no,no,cellular,summer,thu,184,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
28,blue-collar,single,below high-school,no,no,no,cellular,summer,thu,111,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
53,white-collar,married,high.school,no,no,no,cellular,summer,thu,168,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
28,blue-collar,single,below high-school,no,no,no,cellular,summer,thu,156,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
31,white-collar,divorced,high.school,no,yes,no,cellular,summer,thu,66,2,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
32,white-collar,divorced,high.school,no,no,no,cellular,summer,thu,97,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
34,self-employed,married,high.school,no,yes,yes,cellular,summer,thu,97,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
42,white-collar,married,high.school,no,yes,no,cellular,summer,thu,160,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
25,unemployed,single,high.school,no,yes,no,cellular,summer,thu,149,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,white-collar,divorced,high.school,no,yes,no,cellular,summer,thu,202,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,white-collar,single,university.degree,no,yes,no,telephone,summer,thu,112,2,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
28,white-collar,married,university.degree,no,no,no,telephone,summer,thu,154,2,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
23,white-collar,single,high.school,no,yes,no,cellular,summer,thu,337,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
25,blue-collar,single,below high-school,no,yes,no,cellular,summer,thu,95,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
26,blue-collar,single,below high-school,no,no,no,cellular,summer,thu,294,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
32,white-collar,single,university.degree,no,no,no,cellular,summer,thu,162,4,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
28,white-collar,single,professional.course,no,yes,no,cellular,summer,thu,406,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
35,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,20,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,self-employed,single,university.degree,no,yes,no,cellular,summer,thu,73,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
25,white-collar,married,university.degree,no,no,yes,cellular,summer,thu,136,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
29,white-collar,single,high.school,no,no,no,cellular,summer,thu,138,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
29,white-collar,single,high.school,no,yes,no,cellular,summer,thu,118,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
37,white-collar,single,high.school,no,yes,no,cellular,summer,thu,30,6,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,white-collar,married,professional.course,no,yes,no,cellular,summer,thu,444,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,white-collar,married,professional.course,no,no,no,cellular,summer,thu,466,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,white-collar,single,university.degree,no,yes,no,cellular,summer,thu,97,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
27,white-collar,single,university.degree,no,yes,no,cellular,summer,thu,172,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
42,white-collar,divorced,university.degree,no,yes,no,cellular,summer,thu,146,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
35,white-collar,married,professional.course,no,yes,no,cellular,summer,thu,16,6,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
31,white-collar,single,high.school,no,yes,no,cellular,summer,thu,150,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
31,white-collar,single,university.degree,no,yes,no,cellular,summer,thu,163,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,white-collar,single,high.school,no,yes,no,cellular,summer,thu,88,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
34,white-collar,single,professional.course,no,yes,no,cellular,summer,thu,277,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
40,white-collar,divorced,high.school,no,no,no,cellular,summer,thu,96,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
24,white-collar,single,professional.course,no,no,no,cellular,summer,thu,175,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
23,white-collar,single,high.school,no,no,no,cellular,summer,thu,22,6,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
36,white-collar,married,university.degree,no,no,no,cellular,summer,thu,164,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,88,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
21,white-collar,single,high.school,no,yes,no,cellular,summer,thu,136,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
29,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,17,6,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
46,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,155,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
51,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,159,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
37,white-collar,divorced,high.school,no,no,no,cellular,summer,thu,36,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,white-collar,single,university.degree,no,yes,no,cellular,summer,thu,43,8,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
23,white-collar,single,high.school,no,yes,no,cellular,summer,thu,70,3,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
34,self-employed,married,high.school,no,yes,no,cellular,summer,thu,107,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
39,white-collar,married,high.school,no,no,no,cellular,summer,thu,806,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
23,white-collar,single,high.school,no,no,no,cellular,summer,thu,104,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
26,white-collar,single,university.degree,no,no,no,telephone,summer,thu,217,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
32,blue-collar,single,high.school,no,yes,no,cellular,summer,thu,216,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
35,white-collar,single,university.degree,no,yes,no,cellular,summer,thu,143,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
28,white-collar,single,below high-school,no,yes,no,cellular,summer,thu,106,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
28,blue-collar,single,below high-school,no,yes,no,cellular,summer,thu,226,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
28,white-collar,single,below high-school,no,yes,no,telephone,summer,thu,166,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34,self-employed,single,university.degree,no,yes,no,cellular,summer,thu,87,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
23,white-collar,single,below high-school,no,yes,no,cellular,summer,thu,64,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
36,white-collar,married,university.degree,no,no,no,cellular,summer,thu,105,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
22,unemployed,single,high.school,no,yes,no,cellular,summer,thu,99,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
38,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,130,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,white-collar,single,professional.course,no,no,no,cellular,summer,thu,256,1,11,1,success,-1.8,92.893,-46.2,1.266,5099.1,no
35,blue-collar,married,high.school,no,yes,no,cellular,summer,thu,121,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,white-collar,single,professional.course,no,yes,no,cellular,summer,thu,285,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
40,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,140,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,white-collar,married,university.degree,no,yes,no,cellular,summer,thu,167,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,white-collar,single,professional.course,no,yes,no,cellular,summer,thu,691,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
27,white-collar,single,professional.course,no,no,no,cellular,summer,thu,311,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,164,2,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
23,white-collar,single,high.school,no,no,yes,cellular,summer,thu,1129,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
24,blue-collar,single,below high-school,no,yes,yes,cellular,summer,thu,109,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
33,white-collar,married,university.degree,no,yes,yes,cellular,summer,thu,444,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
48,white-collar,divorced,high.school,no,yes,no,cellular,summer,thu,265,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
28,white-collar,married,university.degree,no,yes,yes,cellular,summer,thu,175,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
31,blue-collar,single,below high-school,no,no,no,cellular,summer,thu,191,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
39,white-collar,married,professional.course,no,yes,no,cellular,summer,thu,292,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
39,white-collar,married,professional.course,no,no,no,cellular,summer,thu,239,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
31,blue-collar,single,below high-school,no,no,no,cellular,summer,thu,59,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
31,blue-collar,single,below high-school,no,yes,no,cellular,summer,thu,471,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
46,white-collar,married,high.school,no,yes,no,cellular,summer,thu,182,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
28,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,933,4,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
31,white-collar,married,university.degree,no,yes,no,cellular,summer,thu,432,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,blue-collar,single,below high-school,no,yes,yes,cellular,summer,thu,224,4,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
42,white-collar,married,professional.course,no,yes,yes,cellular,summer,thu,50,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
29,white-collar,single,below high-school,no,yes,no,cellular,summer,thu,111,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
26,white-collar,single,high.school,no,yes,no,cellular,summer,thu,685,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
26,blue-collar,single,below high-school,no,no,no,cellular,summer,thu,134,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
54,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,423,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
58,self-employed,divorced,professional.course,no,yes,no,cellular,summer,thu,165,5,0,2,failure,-1.8,92.893,-46.2,1.266,5099.1,no
51,blue-collar,married,below high-school,no,yes,yes,cellular,summer,thu,668,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
28,unemployed,single,university.degree,no,yes,no,cellular,summer,thu,42,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
24,white-collar,married,high.school,no,no,no,cellular,summer,thu,177,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,white-collar,single,high.school,no,yes,yes,cellular,summer,thu,99,7,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
29,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,108,4,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
49,white-collar,married,high.school,no,yes,yes,cellular,summer,thu,291,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
35,white-collar,married,high.school,no,yes,no,cellular,summer,thu,170,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
35,white-collar,married,high.school,no,yes,no,cellular,summer,thu,117,3,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
